Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
7.5,38.7,44.3,10.8,28.0,Silty,Wheat,Seedling,Summer,172.3
3.5,19.3,49.7,0.0,13.1,Clay,Wheat,Seedling,Winter,54.2
5.85,18.7,68.3,12.0,13.6,Clay,Cotton,Growth,Winter,120.0
1.46,34.0,63.5,18.1,23.3,Clay,Sugarcane,Harvest,Monsoon,36.4
0.9,25.2,63.0,31.8,18.3,Loamy,Rice,Flowering,Monsoon,5.0
9.65,22.4,67.4,10.1,25.7,Loamy,Wheat,Seedling,Monsoon,209.6
3.75,28.1,38.8,8.8,12.0,Clay,Rice,Harvest,Winter,93.6
3.04,30.7,51.8,3.3,5.5,Sandy,Maize,Harvest,Winter,101.5
9.17,33.0,56.7,0.2,20.9,Clay,Maize,Growth,Summer,268.0
3.24,29.8,36.4,15.8,11.1,Clay,Rice,Flowering,Winter,129.7
5.6,35.0,67.5,25.3,27.7,Silty,Cotton,Flowering,Monsoon,180.7
8.58,22.2,27.7,15.5,2.6,Sandy,Cotton,Flowering,Winter,416.6
3.35,27.8,77.1,4.7,26.0,Silty,Rice,Flowering,Winter,169.3
4.15,35.6,64.1,22.8,27.7,Clay,Cotton,Seedling,Monsoon,74.2
2.75,24.4,34.3,0.0,14.5,Sandy,Cotton,Flowering,Winter,153.8
6.58,29.3,37.5,6.6,27.0,Sandy,Rice,Growth,Winter,434.5
3.53,24.8,44.0,0.5,9.1,Clay,Cotton,Harvest,Winter,62.6
3.73,24.9,66.2,21.8,15.3,Silty,Rice,Harvest,Monsoon,87.1
5.14,22.1,32.9,0.0,24.3,Silty,Wheat,Flowering,Winter,170.0
7.87,34.6,99.4,7.6,19.7,Loamy,Maize,Harvest,Summer,196.5
0.59,39.1,62.0,14.3,18.8,Silty,Maize,Harvest,Summer,12.1
5.83,29.7,86.8,20.8,7.4,Loamy,Wheat,Harvest,Monsoon,88.1
9.71,33.3,64.4,20.6,12.9,Loamy,Cotton,Harvest,Monsoon,217.0
3.25,40.0,51.0,0.0,24.4,Silty,Rice,Flowering,Summer,209.8
2.59,36.1,55.1,4.9,29.6,Silty,Wheat,Harvest,Summer,59.1
7.7,20.4,46.7,10.1,24.7,Loamy,Wheat,Flowering,Winter,248.7
9.7,30.5,28.4,15.9,10.1,Silty,Wheat,Harvest,Winter,174.6
3.38,30.3,33.3,17.1,1.0,Silty,Wheat,Growth,Summer,70.6
7.28,30.3,57.5,3.9,3.9,Clay,Cotton,Flowering,Winter,222.6
9.43,36.5,44.0,8.9,18.6,Sandy,Maize,Flowering,Summer,565.2
3.7,22.5,72.4,37.3,3.9,Silty,Rice,Harvest,Monsoon,60.4
8.04,37.2,63.7,28.8,20.1,Loamy,Rice,Seedling,Monsoon,295.3
1.9,27.8,32.4,3.5,12.4,Loamy,Sugarcane,Flowering,Winter,139.8
7.26,28.6,81.7,16.6,14.8,Sandy,Sugarcane,Seedling,Monsoon,413.5
7.32,40.5,49.2,5.2,5.8,Sandy,Wheat,Seedling,Summer,243.8
8.69,33.1,62.9,0.7,2.9,Loamy,Maize,Flowering,Summer,392.5
7.63,34.2,87.4,0.0,20.6,Clay,Sugarcane,Growth,Winter,346.2
7.56,28.7,60.7,29.0,14.1,Sandy,Rice,Flowering,Monsoon,508.5
8.97,35.0,56.4,0.8,26.1,Sandy,Maize,Growth,Summer,462.1
9.12,30.9,80.0,16.5,27.7,Silty,Sugarcane,Flowering,Monsoon,562.8
0.87,36.1,49.1,6.3,26.9,Clay,Maize,Seedling,Summer,28.4
4.46,27.8,61.4,5.1,6.6,Silty,Wheat,Flowering,Winter,128.5
0.5,37.4,43.7,0.0,9.5,Clay,Sugarcane,Flowering,Summer,46.9
1.18,28.9,48.9,26.4,1.0,Sandy,Sugarcane,Seedling,Monsoon,22.9
1.32,35.4,37.2,15.9,10.7,Clay,Cotton,Flowering,Summer,35.0
7.82,15.0,33.6,0.1,12.6,Clay,Sugarcane,Growth,Winter,338.9
7.09,38.6,43.9,0.0,25.7,Loamy,Rice,Flowering,Summer,464.4
6.97,22.0,53.7,6.7,28.6,Sandy,Cotton,Flowering,Winter,356.8
6.38,27.9,64.3,25.2,4.2,Sandy,Sugarcane,Growth,Monsoon,428.5
8.7,28.1,52.0,5.3,27.1,Silty,Cotton,Harvest,Summer,191.5
8.86,32.1,51.0,17.1,9.2,Loamy,Rice,Flowering,Summer,504.7
7.02,28.5,60.6,27.0,15.3,Sandy,Rice,Growth,Monsoon,393.7
4.77,15.5,42.4,2.2,19.6,Silty,Sugarcane,Growth,Winter,239.5
1.98,41.7,71.5,13.3,25.9,Loamy,Maize,Flowering,Monsoon,93.7
7.71,35.8,55.3,0.0,20.2,Silty,Maize,Growth,Summer,277.8
4.1,37.2,70.3,9.7,1.1,Clay,Cotton,Seedling,Monsoon,79.7
8.96,39.6,45.2,10.2,13.4,Sandy,Rice,Harvest,Summer,416.3
8.32,36.3,60.3,17.7,15.6,Silty,Wheat,Flowering,Monsoon,252.7
0.72,18.9,47.1,8.6,22.3,Sandy,Cotton,Growth,Winter,5.0
8.41,30.2,69.2,18.8,4.9,Silty,Wheat,Flowering,Monsoon,230.7
4.52,33.1,43.2,5.6,11.7,Silty,Cotton,Seedling,Winter,117.3
8.44,33.7,70.7,15.5,10.6,Clay,Sugarcane,Growth,Monsoon,362.2
4.01,31.6,29.5,18.2,8.2,Sandy,Maize,Harvest,Summer,121.1
3.2,27.5,31.4,0.0,10.7,Sandy,Rice,Growth,Winter,218.1
7.41,32.4,77.4,14.7,14.4,Clay,Cotton,Flowering,Monsoon,210.5
8.17,18.4,39.9,21.5,9.8,Sandy,Cotton,Growth,Winter,302.9
2.15,31.4,34.9,10.6,15.8,Loamy,Rice,Flowering,Summer,126.2
3.32,24.9,49.7,35.4,5.8,Loamy,Cotton,Flowering,Monsoon,54.4
0.63,20.8,47.8,8.5,29.4,Sandy,Rice,Harvest,Monsoon,12.2
4.36,21.8,71.1,17.6,10.9,Clay,Rice,Harvest,Winter,87.6
6.3,39.7,54.1,10.1,2.8,Silty,Wheat,Growth,Summer,171.0
7.42,32.1,58.3,15.9,4.5,Loamy,Sugarcane,Harvest,Winter,293.8
1.85,20.2,64.7,37.6,20.5,Silty,Sugarcane,Seedling,Monsoon,20.2
3.81,25.2,53.3,16.4,7.3,Clay,Rice,Seedling,Winter,92.2
2.92,34.8,20.0,0.0,24.1,Sandy,Cotton,Flowering,Summer,211.9
6.05,37.6,61.8,11.6,12.0,Sandy,Cotton,Seedling,Summer,215.6
8.56,17.2,38.9,4.7,0.2,Sandy,Maize,Harvest,Winter,265.2
3.66,39.7,49.0,13.8,22.1,Sandy,Wheat,Seedling,Summer,120.4
3.61,26.0,68.1,15.7,20.3,Clay,Sugarcane,Flowering,Monsoon,164.9
8.73,40.2,37.3,12.7,3.3,Silty,Maize,Harvest,Summer,208.9
3.26,32.2,49.5,0.1,19.1,Silty,Maize,Growth,Summer,122.6
3.24,25.4,68.4,25.4,22.1,Clay,Rice,Harvest,Monsoon,58.2
8.1,29.0,63.6,14.9,13.7,Loamy,Wheat,Harvest,Monsoon,150.9
4.3,34.0,31.0,6.7,8.4,Silty,Cotton,Growth,Winter,142.4
2.86,37.3,52.1,10.3,25.3,Silty,Sugarcane,Flowering,Winter,193.8
4.5,15.0,47.2,0.0,27.2,Silty,Rice,Growth,Winter,188.7
5.42,32.6,39.6,15.3,29.1,Silty,Cotton,Seedling,Summer,134.0
0.58,22.7,52.9,0.0,14.9,Clay,Wheat,Flowering,Winter,8.2
7.79,30.6,73.4,8.7,2.5,Silty,Maize,Seedling,Winter,194.1
5.03,23.8,78.7,16.4,1.5,Clay,Wheat,Flowering,Monsoon,88.4
5.55,19.6,93.9,0.0,12.8,Clay,Sugarcane,Flowering,Winter,270.9
2.2,30.8,43.5,32.0,28.2,Sandy,Sugarcane,Seedling,Monsoon,96.4
3.81,19.3,43.8,2.0,15.3,Sandy,Rice,Harvest,Winter,159.8
3.54,25.8,32.9,0.0,17.9,Loamy,Maize,Growth,Winter,140.1
8.15,25.1,95.4,25.2,17.8,Silty,Rice,Flowering,Monsoon,370.5
7.74,18.4,61.0,11.7,0.9,Clay,Maize,Flowering,Winter,217.8
7.97,26.2,40.9,17.9,25.3,Silty,Sugarcane,Flowering,Monsoon,491.0
3.45,32.4,42.9,18.3,11.4,Silty,Maize,Harvest,Monsoon,69.2
6.18,34.1,62.3,18.6,3.5,Loamy,Sugarcane,Seedling,Monsoon,273.9
6.89,33.4,49.5,0.0,15.7,Loamy,Sugarcane,Harvest,Summer,299.8
4.27,33.9,52.8,8.5,18.8,Sandy,Maize,Seedling,Winter,167.3
2.19,25.8,43.2,15.0,20.1,Clay,Sugarcane,Flowering,Summer,97.9
2.62,28.8,47.5,0.0,6.7,Silty,Rice,Harvest,Winter,83.8
5.36,33.3,37.4,9.7,13.2,Sandy,Sugarcane,Growth,Summer,419.1
9.71,34.6,56.3,13.7,19.3,Clay,Maize,Growth,Monsoon,266.8
8.21,28.5,47.5,6.4,27.5,Silty,Wheat,Flowering,Summer,266.3
0.91,34.6,74.4,17.1,4.3,Sandy,Rice,Seedling,Monsoon,17.0
2.68,35.4,51.7,0.6,0.9,Clay,Cotton,Flowering,Summer,93.0
9.75,31.6,47.6,5.6,29.2,Clay,Cotton,Growth,Summer,262.4
7.52,32.9,99.1,14.2,4.8,Clay,Maize,Seedling,Monsoon,147.0
1.93,29.8,68.6,32.5,25.1,Clay,Wheat,Seedling,Monsoon,5.0
4.48,32.6,62.4,18.0,4.3,Clay,Sugarcane,Seedling,Monsoon,143.3
9.46,30.8,34.6,16.0,13.5,Clay,Cotton,Harvest,Summer,166.3
6.04,38.8,60.8,26.9,29.2,Sandy,Wheat,Growth,Summer,208.9
1.63,30.4,45.7,10.6,18.1,Clay,Cotton,Harvest,Summer,26.0
8.46,29.4,47.6,0.5,21.2,Sandy,Sugarcane,Growth,Winter,672.2
1.86,39.9,53.5,6.3,7.1,Silty,Maize,Seedling,Summer,57.9
0.98,34.1,48.5,1.0,10.3,Clay,Cotton,Harvest,Summer,24.4
1.87,32.2,51.4,15.3,18.9,Loamy,Maize,Growth,Winter,55.9
4.16,39.1,60.4,5.8,15.8,Silty,Maize,Seedling,Summer,120.6
2.81,30.5,50.3,14.0,3.6,Loamy,Maize,Seedling,Winter,66.3
0.63,28.3,33.0,11.0,22.3,Loamy,Rice,Harvest,Summer,18.4
1.9,37.5,64.7,3.0,14.6,Clay,Cotton,Seedling,Summer,46.5
4.55,26.1,47.1,0.0,6.8,Silty,Cotton,Growth,Winter,140.4
5.61,29.6,60.3,8.4,28.9,Sandy,Sugarcane,Growth,Winter,430.3
2.96,34.9,71.1,15.1,1.0,Clay,Cotton,Flowering,Monsoon,70.5
4.6,29.8,36.5,8.3,19.0,Clay,Wheat,Harvest,Monsoon,72.2
2.08,27.8,65.7,26.4,20.0,Silty,Cotton,Flowering,Monsoon,26.6
6.75,36.8,66.3,3.6,28.1,Clay,Rice,Growth,Winter,264.1
3.51,30.1,51.0,6.8,7.3,Sandy,Maize,Growth,Winter,159.7
3.45,15.0,36.3,0.0,29.7,Sandy,Rice,Seedling,Winter,169.3
0.62,28.8,42.7,0.0,17.2,Clay,Sugarcane,Flowering,Winter,41.7
3.96,27.9,44.0,13.9,20.3,Sandy,Rice,Growth,Winter,235.7
2.02,23.2,51.1,10.8,0.4,Sandy,Wheat,Growth,Winter,35.5
6.36,36.9,55.0,20.9,10.7,Loamy,Maize,Seedling,Monsoon,174.4
4.95,38.9,61.7,22.9,18.1,Silty,Maize,Flowering,Monsoon,179.9
9.4,33.8,85.7,0.0,20.4,Silty,Wheat,Flowering,Summer,308.4
9.65,24.2,61.1,12.2,26.5,Sandy,Cotton,Growth,Winter,406.9
6.46,35.4,54.7,23.6,14.5,Silty,Maize,Flowering,Monsoon,233.2
2.47,35.7,83.3,20.7,12.7,Sandy,Maize,Seedling,Monsoon,62.2
2.81,30.5,97.1,28.0,10.6,Loamy,Rice,Harvest,Monsoon,54.3
0.9,30.2,67.0,0.0,1.6,Silty,Cotton,Harvest,Summer,16.3
0.63,38.8,74.9,2.4,13.2,Sandy,Cotton,Seedling,Summer,33.2
1.89,30.6,62.4,8.7,15.0,Loamy,Cotton,Seedling,Winter,43.4
5.21,26.9,83.9,0.0,15.9,Silty,Rice,Flowering,Summer,268.6
8.85,16.3,63.7,0.0,25.6,Loamy,Rice,Growth,Winter,422.4
2.66,32.7,68.7,4.6,0.1,Silty,Cotton,Harvest,Summer,52.2
8.98,22.4,32.2,14.1,5.0,Sandy,Maize,Flowering,Winter,477.0
7.64,21.8,69.4,2.4,0.2,Silty,Wheat,Seedling,Winter,144.6
9.12,28.4,62.5,33.5,5.8,Sandy,Maize,Seedling,Monsoon,287.5
4.52,18.7,42.2,0.0,11.9,Silty,Rice,Growth,Winter,191.2
9.9,20.8,47.9,12.7,26.6,Sandy,Wheat,Harvest,Monsoon,245.6
9.52,23.7,33.8,0.0,0.0,Loamy,Rice,Harvest,Winter,328.9
6.46,32.2,35.7,8.8,15.9,Clay,Cotton,Flowering,Summer,205.5
8.72,33.8,57.0,0.0,6.3,Clay,Rice,Growth,Summer,333.0
1.38,32.8,82.8,13.2,3.9,Loamy,Rice,Growth,Monsoon,39.7
8.08,30.9,47.7,17.1,4.9,Clay,Cotton,Seedling,Summer,154.3
2.81,21.1,86.7,19.3,27.3,Sandy,Cotton,Flowering,Monsoon,69.9
2.42,36.0,67.8,18.6,15.2,Silty,Sugarcane,Harvest,Monsoon,78.2
7.11,34.7,34.2,14.0,19.1,Silty,Maize,Harvest,Summer,168.0
2.23,19.6,20.1,3.0,7.9,Sandy,Wheat,Harvest,Winter,51.5
6.07,37.4,51.7,21.1,19.6,Loamy,Maize,Growth,Monsoon,213.6
9.59,23.5,55.1,1.7,1.6,Clay,Sugarcane,Growth,Winter,418.6
4.28,33.2,59.6,0.0,7.4,Loamy,Wheat,Flowering,Summer,161.6
9.67,32.1,58.4,21.9,28.7,Loamy,Wheat,Growth,Monsoon,265.9
8.83,35.1,60.7,0.0,14.8,Clay,Wheat,Harvest,Summer,146.1
5.55,33.5,70.0,20.4,18.5,Sandy,Wheat,Growth,Monsoon,179.4
9.24,37.2,72.2,8.8,24.1,Silty,Maize,Growth,Summer,313.4
5.88,21.3,62.5,7.4,29.4,Loamy,Rice,Flowering,Winter,327.6
3.41,38.1,65.9,8.0,17.9,Loamy,Cotton,Harvest,Summer,86.6
7.71,34.8,73.4,16.3,28.9,Silty,Maize,Growth,Winter,247.0
4.07,33.9,88.1,13.6,28.2,Silty,Maize,Seedling,Winter,97.1
7.72,28.3,90.2,13.4,1.7,Silty,Maize,Seedling,Monsoon,177.7
7.46,25.4,42.3,1.5,9.2,Sandy,Sugarcane,Seedling,Winter,461.1
3.07,17.6,66.1,7.6,28.8,Loamy,Maize,Seedling,Winter,67.7
3.41,33.1,51.3,0.0,18.3,Clay,Wheat,Flowering,Summer,105.4
2.53,30.4,64.9,27.3,17.1,Clay,Maize,Growth,Monsoon,36.8
8.49,25.9,67.1,11.7,29.3,Sandy,Rice,Harvest,Winter,366.8
3.93,39.4,69.7,1.0,16.4,Sandy,Sugarcane,Growth,Summer,329.1
7.4,28.6,55.5,4.3,9.1,Loamy,Rice,Seedling,Winter,289.4
3.42,38.7,58.2,0.0,24.1,Sandy,Sugarcane,Harvest,Summer,210.5
3.71,30.9,20.0,1.6,1.1,Sandy,Cotton,Seedling,Summer,147.0
7.5,28.0,62.4,3.0,12.8,Clay,Rice,Flowering,Winter,330.3
8.8,24.9,55.0,6.5,22.0,Clay,Maize,Flowering,Winter,285.4
8.33,29.9,73.1,0.0,4.7,Clay,Rice,Growth,Winter,307.1
3.05,33.1,31.9,30.3,12.8,Loamy,Cotton,Seedling,Monsoon,57.6
5.19,20.3,20.0,5.2,3.6,Sandy,Maize,Harvest,Winter,163.5
4.94,35.3,38.1,14.7,2.8,Loamy,Maize,Seedling,Summer,140.4
1.78,25.4,23.5,8.5,12.3,Loamy,Rice,Harvest,Monsoon,56.9
7.86,27.1,25.5,16.0,14.8,Sandy,Sugarcane,Harvest,Winter,413.3
4.35,23.4,57.9,0.0,5.4,Loamy,Sugarcane,Seedling,Winter,197.9
4.57,30.0,70.2,14.2,9.4,Sandy,Maize,Growth,Monsoon,185.2
8.73,20.7,78.2,0.0,11.9,Loamy,Wheat,Seedling,Winter,190.4
6.04,22.4,50.0,6.8,8.4,Sandy,Maize,Harvest,Summer,185.0
3.57,35.6,47.9,2.8,4.8,Clay,Wheat,Harvest,Summer,61.2
3.65,35.4,57.6,0.0,7.4,Clay,Maize,Seedling,Winter,89.0
9.97,24.2,49.2,10.2,2.0,Silty,Wheat,Harvest,Winter,170.4
5.82,22.4,44.3,0.0,2.0,Silty,Rice,Seedling,Winter,200.9
1.1,41.4,61.8,5.9,3.9,Loamy,Maize,Harvest,Summer,35.5
6.32,23.7,55.4,28.4,13.9,Sandy,Wheat,Harvest,Monsoon,118.9
8.42,30.8,63.4,6.9,4.4,Clay,Wheat,Seedling,Summer,143.2
1.46,19.5,24.4,5.7,17.2,Clay,Sugarcane,Seedling,Winter,45.1
2.13,38.8,58.2,2.0,23.7,Clay,Cotton,Flowering,Summer,87.4
7.95,30.9,47.7,8.9,7.6,Sandy,Sugarcane,Growth,Summer,607.8
2.05,29.0,69.6,1.2,5.0,Silty,Cotton,Harvest,Summer,39.2
2.57,38.1,40.0,0.0,24.3,Sandy,Rice,Seedling,Winter,167.3
3.01,30.1,69.6,7.3,23.6,Silty,Sugarcane,Flowering,Monsoon,185.3
1.07,32.3,62.8,2.5,18.8,Sandy,Wheat,Seedling,Summer,37.9
5.28,36.3,60.1,5.8,0.4,Sandy,Maize,Harvest,Summer,178.7
6.36,20.5,48.6,6.5,21.7,Sandy,Maize,Harvest,Winter,199.5
4.59,35.2,57.1,1.4,21.7,Loamy,Sugarcane,Seedling,Summer,233.0
6.96,25.4,67.8,8.1,16.5,Loamy,Sugarcane,Harvest,Winter,276.5
3.8,30.9,36.9,1.2,22.6,Loamy,Maize,Flowering,Winter,190.4
8.89,35.2,40.3,0.0,23.9,Clay,Cotton,Growth,Summer,253.0
6.7,27.7,62.3,33.3,13.8,Clay,Rice,Seedling,Monsoon,163.5
0.87,23.6,53.8,8.9,23.5,Clay,Maize,Growth,Winter,10.5
7.8,28.5,56.0,29.3,28.7,Loamy,Rice,Flowering,Monsoon,415.5
4.03,28.1,57.4,12.3,6.6,Silty,Cotton,Harvest,Summer,72.7
7.6,22.5,42.8,24.5,16.0,Silty,Rice,Seedling,Monsoon,238.9
4.22,31.8,68.4,0.0,15.7,Clay,Wheat,Flowering,Winter,117.6
6.02,24.4,57.8,25.0,4.8,Silty,Sugarcane,Growth,Monsoon,273.9
6.32,28.2,39.7,0.0,23.3,Sandy,Wheat,Growth,Summer,262.3
8.7,29.9,57.6,25.2,21.5,Silty,Sugarcane,Growth,Monsoon,435.7
1.86,20.4,49.5,0.0,19.3,Clay,Wheat,Seedling,Winter,27.9
5.27,17.4,61.1,3.0,10.8,Sandy,Cotton,Seedling,Winter,161.0
4.74,32.3,63.6,0.0,1.5,Silty,Maize,Flowering,Summer,191.9
0.79,29.6,52.1,15.1,6.5,Silty,Sugarcane,Flowering,Monsoon,23.6
4.95,39.5,58.0,0.0,10.9,Sandy,Sugarcane,Growth,Summer,413.7
5.0,24.6,63.8,0.0,23.9,Clay,Cotton,Seedling,Winter,102.4
2.33,34.5,52.7,0.7,14.9,Clay,Rice,Flowering,Summer,117.5
7.69,33.3,60.0,24.5,12.6,Silty,Maize,Seedling,Monsoon,182.3
5.58,27.0,54.5,23.7,22.9,Clay,Rice,Growth,Monsoon,180.0
5.61,39.8,36.5,0.0,15.9,Loamy,Cotton,Seedling,Summer,183.4
0.57,28.1,34.0,5.2,17.2,Clay,Cotton,Growth,Winter,16.3
6.97,36.7,28.0,6.1,5.3,Loamy,Cotton,Seedling,Summer,206.3
0.68,27.6,54.5,0.4,10.0,Clay,Wheat,Growth,Summer,13.6
7.01,35.0,52.5,8.0,29.7,Loamy,Wheat,Flowering,Summer,263.7
4.51,42.5,47.4,15.5,3.3,Loamy,Maize,Seedling,Summer,135.1
9.97,27.6,58.8,14.0,28.8,Clay,Sugarcane,Harvest,Winter,304.0
3.77,32.0,42.7,15.0,4.2,Silty,Maize,Growth,Summer,111.1
1.39,38.0,28.3,21.3,4.1,Loamy,Cotton,Growth,Monsoon,37.0
6.81,42.8,58.9,0.9,18.0,Sandy,Wheat,Harvest,Summer,212.7
9.33,25.1,44.4,9.1,18.6,Silty,Cotton,Growth,Summer,280.7
6.21,36.7,77.1,8.8,22.5,Loamy,Sugarcane,Harvest,Summer,259.4
7.3,28.0,32.0,26.9,1.1,Sandy,Cotton,Harvest,Monsoon,191.9
3.1,25.6,46.1,6.0,12.3,Sandy,Sugarcane,Seedling,Winter,181.1
9.95,28.7,49.5,5.5,19.0,Silty,Maize,Growth,Monsoon,333.3
6.03,31.7,77.8,2.5,5.0,Sandy,Rice,Seedling,Winter,303.5
4.52,33.9,66.1,0.0,20.7,Sandy,Rice,Growth,Summer,309.0
7.68,35.6,100.0,16.7,16.1,Silty,Sugarcane,Flowering,Monsoon,464.4
2.57,42.3,68.1,0.0,1.3,Silty,Wheat,Harvest,Summer,59.9
7.03,28.8,37.8,17.1,8.7,Clay,Maize,Growth,Monsoon,179.8
1.97,26.4,100.0,16.3,2.7,Silty,Wheat,Seedling,Monsoon,5.0
7.39,27.8,57.0,17.0,17.1,Loamy,Cotton,Harvest,Monsoon,160.6
9.98,20.1,63.7,37.8,19.3,Loamy,Sugarcane,Seedling,Monsoon,412.1
7.41,35.7,89.9,15.9,22.2,Silty,Cotton,Growth,Monsoon,213.5
4.12,26.3,53.9,5.8,10.6,Clay,Sugarcane,Seedling,Monsoon,139.9
4.77,25.9,36.9,17.6,10.5,Sandy,Cotton,Flowering,Winter,214.6
1.2,26.8,63.8,5.6,27.7,Loamy,Maize,Growth,Monsoon,36.9
7.41,35.1,60.9,19.6,2.3,Silty,Cotton,Growth,Summer,208.0
8.63,23.2,51.2,11.7,10.7,Sandy,Rice,Seedling,Winter,417.8
7.98,28.2,51.4,34.1,7.0,Sandy,Cotton,Flowering,Monsoon,338.9
1.88,28.9,67.8,22.1,7.9,Loamy,Maize,Growth,Monsoon,25.3
1.65,33.0,75.6,25.2,3.5,Silty,Rice,Seedling,Monsoon,24.9
9.13,36.1,66.4,17.4,12.2,Clay,Sugarcane,Harvest,Monsoon,277.3
8.13,26.2,43.0,0.0,25.5,Sandy,Wheat,Harvest,Winter,229.2
4.29,33.5,57.2,15.9,7.5,Silty,Wheat,Growth,Monsoon,97.2
3.58,22.2,59.6,25.2,16.7,Loamy,Rice,Seedling,Monsoon,98.0
9.45,23.0,64.6,4.2,3.4,Silty,Wheat,Flowering,Winter,278.4
6.2,18.3,39.1,7.1,9.7,Silty,Wheat,Seedling,Winter,114.5
2.5,28.2,58.5,0.0,0.5,Loamy,Cotton,Growth,Winter,80.8
1.43,38.4,61.2,20.6,0.7,Loamy,Wheat,Growth,Summer,18.5
2.0,28.8,57.8,23.3,23.6,Sandy,Wheat,Seedling,Monsoon,25.3
4.99,32.9,61.3,7.5,8.4,Clay,Sugarcane,Seedling,Summer,174.8
8.42,27.8,28.4,9.9,18.7,Loamy,Wheat,Flowering,Winter,298.0
5.5,38.4,59.2,7.0,21.3,Clay,Sugarcane,Harvest,Summer,179.1
3.09,32.1,38.3,4.8,26.3,Loamy,Cotton,Flowering,Winter,145.8
7.92,37.6,57.2,22.9,25.5,Clay,Rice,Seedling,Monsoon,227.9
1.35,31.1,54.5,5.8,12.0,Loamy,Cotton,Harvest,Summer,30.2
9.75,37.4,69.6,3.0,3.8,Loamy,Maize,Flowering,Summer,442.9
8.83,23.6,58.4,0.0,25.1,Silty,Cotton,Growth,Winter,274.9
6.29,33.7,54.4,24.9,16.7,Sandy,Maize,Growth,Monsoon,266.6
2.54,40.8,65.7,11.4,19.8,Sandy,Sugarcane,Growth,Monsoon,204.2
8.48,23.8,65.3,0.3,16.9,Silty,Rice,Seedling,Summer,297.6
9.67,32.1,41.0,11.5,6.0,Silty,Sugarcane,Flowering,Summer,615.9
4.28,36.6,51.6,0.0,10.6,Clay,Wheat,Flowering,Summer,131.6
1.16,30.6,64.2,17.0,13.1,Clay,Maize,Growth,Monsoon,11.2
4.11,38.1,71.0,8.6,3.1,Sandy,Wheat,Harvest,Summer,106.6
5.41,21.3,37.2,0.0,15.0,Loamy,Maize,Seedling,Winter,158.5
5.98,18.5,68.7,6.9,19.2,Silty,Sugarcane,Seedling,Winter,234.4
2.38,45.0,41.3,16.9,14.7,Clay,Cotton,Seedling,Summer,56.2
7.87,21.9,66.3,10.5,6.2,Sandy,Sugarcane,Seedling,Winter,451.0
9.85,40.5,32.9,11.7,0.4,Loamy,Cotton,Harvest,Summer,246.2
4.64,25.6,52.4,12.4,20.4,Clay,Wheat,Harvest,Winter,61.6
5.08,26.6,49.5,0.0,5.2,Silty,Maize,Seedling,Winter,134.3
1.62,35.1,45.6,17.2,27.7,Loamy,Maize,Harvest,Summer,38.9
1.33,30.7,60.6,22.5,21.8,Silty,Sugarcane,Seedling,Monsoon,34.1
9.34,40.1,44.2,0.0,12.4,Silty,Maize,Seedling,Summer,272.9
1.23,29.7,50.3,21.0,15.2,Clay,Cotton,Harvest,Monsoon,6.4
0.82,30.3,79.9,22.5,3.6,Clay,Sugarcane,Flowering,Monsoon,5.0
3.79,35.0,65.0,0.0,19.8,Clay,Sugarcane,Harvest,Summer,126.7
7.2,33.6,64.4,4.4,25.8,Loamy,Maize,Harvest,Summer,193.5
4.29,22.5,50.0,14.4,27.9,Loamy,Maize,Harvest,Winter,93.7
6.43,36.1,49.6,0.0,24.6,Loamy,Cotton,Growth,Summer,249.7
2.54,31.5,76.3,5.5,24.8,Loamy,Cotton,Growth,Winter,83.9
5.22,21.0,39.9,3.7,27.9,Loamy,Rice,Growth,Winter,254.3
2.96,35.8,64.9,21.4,15.9,Silty,Maize,Seedling,Monsoon,62.0
8.95,28.1,25.4,0.1,24.2,Clay,Rice,Harvest,Winter,244.4
8.69,37.2,41.7,6.8,11.3,Sandy,Sugarcane,Growth,Summer,692.3
4.76,28.5,50.6,5.9,5.4,Loamy,Maize,Seedling,Winter,133.9
3.36,36.9,55.8,5.2,19.0,Clay,Sugarcane,Harvest,Summer,111.9
8.94,24.6,38.2,10.7,25.2,Clay,Cotton,Flowering,Winter,270.1
6.23,24.6,97.8,16.7,10.1,Sandy,Maize,Harvest,Monsoon,162.6
5.05,32.7,34.1,12.0,27.8,Sandy,Sugarcane,Growth,Summer,399.2
6.99,29.2,69.2,22.9,2.7,Clay,Rice,Flowering,Monsoon,270.3
8.47,27.9,53.7,21.1,1.2,Loamy,Wheat,Harvest,Winter,147.7
3.09,26.1,37.6,6.5,19.3,Silty,Sugarcane,Harvest,Winter,113.7
4.56,29.2,60.8,0.0,17.3,Loamy,Rice,Flowering,Summer,276.9
9.14,23.1,61.9,14.6,25.3,Loamy,Rice,Growth,Winter,424.8
4.78,28.3,75.4,12.9,15.5,Silty,Maize,Flowering,Winter,162.2
2.28,34.7,43.3,19.5,7.8,Clay,Rice,Growth,Summer,71.2
2.98,30.0,64.3,3.4,20.3,Loamy,Wheat,Seedling,Summer,70.2
6.91,30.3,48.8,25.6,10.7,Sandy,Maize,Growth,Monsoon,285.3
5.79,24.0,59.9,0.3,26.4,Silty,Sugarcane,Growth,Winter,309.7
2.67,30.6,83.1,20.9,20.4,Silty,Maize,Seedling,Monsoon,43.7
